rep16_frac2,dem16_frac2,dem08_frac2,dem12_frac2,rep08_frac2,rep12_frac2,LessThanHighSchool,AtLeastHighSchoolDiploma,AtLeastBachelorsDegree,MedianEarnings2010dollars,PovertyRatebelowfederalpovertythreshold,Managementprofessionalandrelatedoccupations,Serviceoccupations,Salesandofficeoccupations,Farmingfishingandforestryoccupations,Constructionextractionmaintenanceandrepairoccupations,Productiontransportationandmaterialmovingoccupations,Uninsured,Unemployment
0.744148692,0.255851308,0.349621622,0.294206009,0.650378378,0.705793991,8.2,91.8,30.4,17191.05365,14.55,35.25,21.55,23.3,6.65,9.1,4.25,0.251,0.052
0.470724191,0.529275809,0.683514775,0.633545834,0.316485226,0.366454166,16.4,83.6,12.6,19858.88286,23.3,31.45,24.5,19.95,2.8,11.85,9.45,0.303,0.128
0.514717907,0.485282093,0.599084829,0.578382248,0.400915171,0.421617752,14.6,85.4,17.2,21984.69778,28.3,40.4,17.85,18.6,5.55,9.7,7.85,0.31,0.056
0.804490501,0.195509499,0.313689605,0.262002744,0.686310395,0.737997257,10.2,89.8,15.2,20760.07461,11.75,30.25,18.75,15.65,8,12.05,15.3,0.231,0.082
0.671528903,0.328471097,0.440100883,0.37788343,0.559899117,0.62211657,8.7,91.3,28.5,24032.89365,10.95,34.75,20.35,18.5,3.05,11.5,11.85,0.221,0.047
0.906291834,0.093708166,0.162280702,0.124031008,0.837719298,0.875968992,8.9,91.1,15.2,19124.27175,12.65,59.9,11.15,13,5.35,8.5,2.05,0.301,0.032
0.616097592,0.383902408,0.511688537,0.453643863,0.488311463,0.546356137,9.2,90.8,23.9,24227.57905,13.55,32.2,18.45,28.2,1.2,10.35,9.65,0.197,0.054
0.696881497,0.303118503,0.407111756,0.35745614,0.592888244,0.64254386,9.8,90.2,22.5,22049.71746,19.5,40.45,18.25,19.7,5.75,11.5,4.3,0.274,0.04
0.756340956,0.243659044,0.426608958,0.352093738,0.573391043,0.647906262,8.8,91.2,19.2,22769.98476,15.75,31.9,19.55,23.35,2.1,12.55,10.55,0.193,0.037
0.813616071,0.186383929,0.330761813,0.242579325,0.669238187,0.757420676,5.4,94.6,19.7,21280.87778,14.9,42.6,20.25,19.8,2.95,6.4,8.1,0.21,0.04
0.807541626,0.192458374,0.376417769,0.286958569,0.623582231,0.713041431,10.4,89.6,18.4,25069.46413,9.7,34.75,17.4,19.45,2.45,13.95,12.05,0.178,0.035
0.462440064,0.537559936,0.693719413,0.663881151,0.306280587,0.336118849,14.9,85.1,18.8,20442.65334,21.15,25.9,25,19.95,0.5,16.35,12.3,0.199,0.074
0.892307692,0.107692308,0.230101303,0.173626374,0.769898698,0.826373626,11.9,88.1,15.7,25972.42476,7.6,31.75,16.1,17.45,6.1,12.05,16.5,0.187,0.019
0.779782729,0.220217271,0.319980136,0.278107512,0.680019864,0.721892488,10.9,89.1,23,20190.72699,15.85,38.3,20.6,19.25,3.7,7.2,11.05,0.234,0.053
0.694472664,0.305527337,0.387030242,0.329186512,0.612969758,0.670813488,7.9,92.1,26.7,24755.5927,11.65,29.2,17.25,25.35,1.55,15.65,11,0.237,0.09
0.494506658,0.505493342,0.517388795,0.474125089,0.482611205,0.525874911,4,96,45,23203.75111,13.8,35.25,16.9,24.9,1.1,13.6,8.2,0.191,0.053
0.950509461,0.049490539,0.155367232,0.095930233,0.844632768,0.904069767,8.9,91.1,14.1,18085.60318,11,36.85,18.85,18.3,12.65,8.1,5.25,0.331,0.034
0.341891314,0.658108686,0.702297907,0.673887993,0.297702093,0.326112007,21.2,78.8,15.6,20757.78064,24.7,34.7,25.6,20.95,1.75,11.45,5.55,0.298,0.102
0.837155963,0.162844037,0.265524625,0.238611714,0.734475375,0.761388286,13.3,86.7,23.7,21959.41937,11.8,35.2,13.1,14.45,6.9,14.55,15.75,0.297,0.036
0.716444982,0.283555018,0.372366791,0.325,0.627633209,0.675,9.2,90.8,23.9,19168.01397,13.5,34.5,26.5,12.35,3.8,13.7,9.1,0.258,0.1
0.594547964,0.405452036,0.563371455,0.518197046,0.436628545,0.481802954,8.6,91.4,20.4,23438.99619,17.1,33.7,18.15,21.2,2.1,11.45,13.45,0.23,0.055
0.674843596,0.325156404,0.421895425,0.359095938,0.578104575,0.640904062,7.8,92.2,32,24964.09365,11.3,39.7,17.4,21.1,1.65,8.6,11.55,0.172,0.052
0.788898999,0.211101001,0.331385643,0.2829555,0.668614357,0.7170445,8.7,91.3,28.5,26017.49048,10.1,59.55,12.7,9.45,6,6.45,5.85,0.294,0.044
0.613112866,0.386887134,0.510102533,0.448608965,0.489897467,0.551391036,10.7,89.3,25.2,20619.50349,21.45,33.5,21.1,21,1.5,11.85,11,0.284,0.089
0.537650019,0.462349981,0.533478803,0.481756778,0.466521197,0.518243222,5.6,94.4,34.7,26620.03143,10.05,41.55,16.1,26.65,0.6,8.15,7,0.156,0.049
0.772222222,0.227777778,0.381893861,0.267987487,0.618106139,0.732012513,27,73,17,21926.39651,21.15,37.05,15.75,20.9,10.55,9.7,6.1,0.235,0.053
0.767123288,0.232876712,0.346545996,0.296433965,0.653454004,0.703566036,14.3,85.7,16.4,19035.62064,17.65,28.95,18.35,21.15,2.8,15.75,12.9,0.254,0.135
0.847826087,0.152173913,0.306590258,0.230371901,0.693409742,0.769628099,9,91,18.6,22797.12476,9.2,49.6,15.35,16.15,2.6,10.3,6,0.246,0.031
0.736251403,0.263748597,0.362835855,0.291694954,0.637164145,0.708305046,5.4,94.6,33.8,22243.27905,12.35,39.95,16.1,17.85,5.8,14.55,5.8,0.262,0.06
0.792165397,0.207834603,0.323210412,0.286474973,0.676789588,0.713525027,17.7,82.3,15.8,17590.78921,17.95,29.25,27.8,12.3,9.35,11.8,9.45,0.276,0.061
0.719651606,0.280348394,0.44520548,0.365344468,0.554794521,0.634655532,17,83,13.6,19471.86603,18,24.1,21.55,24.3,3.25,13.75,12.95,0.257,0.101
0.413795076,0.586204924,0.637828683,0.591679285,0.362171317,0.408320715,7.4,92.6,38.4,21235.87143,17.75,35.1,19.9,27.1,0.75,8.3,8.8,0.215,0.059
0.855584642,0.144415358,0.286874154,0.211612903,0.713125846,0.788387097,13.7,86.3,13.4,21459.67556,17.8,25.25,17.45,20,3.45,19.75,14.15,0.24,0.053
0.580483736,0.419516264,0.488127266,0.445478097,0.511872734,0.554521903,10.6,89.4,31.4,23856.09492,13.3,28.5,19.35,22.15,4.2,14,11.75,0.222,0.064
0.901960784,0.098039216,0.230508475,0.169550173,0.769491525,0.830449827,7.8,92.2,13.8,24485.13905,15.65,46.95,4.45,12.35,16.8,10.85,8.55,0.276,0.051
0.844827586,0.155172414,0.309558467,0.218156554,0.690441533,0.781843446,11.8,88.2,15.8,25471.96826,14.65,36.3,16.2,20.7,6.8,11.35,8.55,0.286,0.057
0.707887436,0.292112564,0.435076485,0.368202417,0.564923515,0.631797583,13.4,86.6,19.3,19880.48953,22.55,36.25,20.2,19.5,3,10.15,10.9,0.258,0.056
0.87388282,0.12611718,0.205940594,0.169491525,0.794059406,0.830508475,8.1,91.9,16.1,18627.46953,12.05,44.45,14.15,16.85,6.7,10.2,7.65,0.277,0.04
0.786048324,0.213951676,0.377588757,0.329621381,0.622411243,0.670378619,11,89,18.7,17648.44349,15.05,30,27.5,15.45,4.45,8.05,14.5,0.223,0.078
0.847328244,0.152671756,0.295518207,0.243085881,0.704481793,0.756914119,14.7,85.3,13.4,19669.13619,15.9,46,8.85,19.15,4.5,10.05,11.5,0.236,0.042
0.704112481,0.295887519,0.392486684,0.337393479,0.607513317,0.662606521,9.3,90.7,25,20447.58794,14.8,31.45,17.15,24.1,2.2,13.75,11.4,0.228,0.08
0.853096179,0.146903821,0.274219284,0.222074468,0.725780716,0.777925532,15.1,84.9,16.6,23804.11016,14.85,27.35,14.5,20.95,2.05,15.75,19.45,0.201,0.027
0.533787973,0.466212027,0.635125093,0.579444444,0.364874907,0.420555556,10.9,89.1,17.3,27894.54699,23.2,36.15,21.75,23.35,1.8,10.15,6.8,0.264,0.074
0.695283019,0.304716981,0.520477353,0.415061296,0.479522647,0.584938704,11.5,88.5,17.6,26069.58699,20.8,30.25,19.65,18.65,3.05,16.45,11.95,0.242,0.072
0.778974265,0.221025735,0.356045545,0.301754386,0.643954455,0.698245614,13.4,86.6,15.6,19190.30889,21.9,27.5,20.9,21.2,2.65,13.6,14.2,0.299,0.132
0.722124927,0.277875073,0.491237113,0.355235043,0.508762887,0.644764957,14.7,85.3,15.7,20247.95651,14.35,30.1,18.85,20.65,4.15,15.5,10.75,0.212,0.03
0.422518078,0.577481922,0.70789378,0.666605268,0.29210622,0.333394732,8.8,91.2,22.9,22586.06603,16.8,29.85,22.55,25.55,0.4,11.35,10.3,0.193,0.058
0.800617556,0.199382444,0.335776149,0.27219193,0.664223851,0.72780807,8,92,22.3,27138.89016,9.2,29.55,16,18.85,3.3,19.4,12.9,0.162,0.049
0.798786653,0.201213347,0.265847666,0.229579507,0.734152334,0.770420493,7.2,92.8,28.8,23097.58826,13.3,31.05,18.85,15.75,3.85,20.35,10,0.211,0.028
0.728257191,0.271742809,0.408459596,0.338654147,0.591540404,0.661345853,14.4,85.6,22.9,21636.75207,12.9,36.8,15.15,24.5,5.8,11.1,6.6,0.24,0.048
0.789334741,0.210665259,0.358812074,0.287833828,0.641187926,0.712166172,12.6,87.4,17.4,22641.68318,15.4,35.15,20.65,20.95,1.95,10.35,10.95,0.22,0.043
0.855745721,0.144254279,0.331914894,0.263279446,0.668085106,0.736720554,12.8,87.2,20.9,23426.57937,8.1,36.3,11.95,17.1,12.6,15.65,6.4,0.246,0.047
0.752721183,0.247278817,0.436802974,0.372111768,0.563197026,0.627888232,12.7,87.3,16.9,24059.4473,11.6,32.8,23.15,20.1,2.6,8.75,12.65,0.242,0.044
0.795895097,0.204104903,0.305496829,0.281865285,0.694503171,0.718134715,18.2,81.8,16.4,20289.72159,14.8,33.9,10.55,12.45,18,18.35,6.7,0.264,0.048
0.893203884,0.106796117,0.278095238,0.188824663,0.721904762,0.811175337,24.9,75.1,15.9,20281.98921,15.55,36,28.45,8.4,3.3,10.6,13.25,0.249,0.028
0.646825662,0.353174338,0.467564688,0.39464598,0.532435312,0.60535402,8.6,91.4,29,25968.38095,11.25,31.55,17.8,27.85,0.45,10.7,11.65,0.196,0.044
0.56641927,0.43358073,0.453423648,0.430680886,0.546576352,0.569319114,18.6,81.4,21.4,25717.54222,15.7,30.6,16.7,25.6,0.45,10.15,16.5,0.206,0.094
0.786640874,0.213359126,0.304711918,0.273422676,0.695288082,0.726577325,24.3,75.7,11.8,25765.87143,14.9,22.75,14,20.1,1.25,9,32.85,0.195,0.101
0.744547062,0.255452938,0.392808552,0.318318922,0.607191448,0.681681078,28.6,71.4,16.1,16365.48095,26.35,24.25,10.65,18.1,17.4,12.95,16.6,0.272,0.106
0.436434486,0.563565514,0.605458126,0.62753688,0.394541874,0.37246312,22.4,77.6,8.4,21825.01905,20.7,21.35,16.8,18.85,2.1,12.9,28.05,0.174,0.119
0.729051368,0.270948632,0.380982171,0.333063603,0.619017829,0.666936398,23.2,76.8,17.2,21947.29842,17.25,24.1,15.8,24.2,3,13.95,18.9,0.224,0.115
0.788500507,0.211499493,0.277134496,0.246077406,0.722865505,0.753922594,18.7,81.3,20.3,19670.20603,15.6,29.7,22.15,21.35,1.75,12.25,12.75,0.255,0.112
0.62467101,0.37532899,0.412586192,0.402998462,0.587413808,0.597001538,18.5,81.5,19,24243.87238,16.8,28.6,17.15,20.55,2.85,15.05,15.85,0.191,0.109
0.373241705,0.626758295,0.653423673,0.664054751,0.346576327,0.335945249,27.7,72.3,10.1,20956.98064,22.9,21.4,18.95,20.55,3,10.9,25.2,0.173,0.121
0.547965491,0.452034509,0.510432239,0.509930424,0.489567761,0.490069576,26,74,9.8,23681.72095,24.8,26.25,16.7,19.5,4.3,12.1,21.15,0.217,0.124
0.647375566,0.352624434,0.409549958,0.388122788,0.590450042,0.611877212,15.3,84.7,23.4,24315.5508,12.95,28.4,19.3,23.5,0.85,15.5,12.45,0.197,0.106
0.424782769,0.575217231,0.570460682,0.563530313,0.429539318,0.436469687,12.8,87.2,31.2,25470.16032,14.25,35.75,18.45,24,0.35,9.9,11.5,0.201,0.075
0.701944316,0.298055684,0.402697079,0.380921931,0.597302921,0.619078069,25.1,74.9,15.1,23396.16921,17.1,27.1,20.5,19.4,0.45,9.95,22.55,0.205,0.108
0.602954504,0.397045496,0.407202788,0.398623887,0.592797212,0.601376113,15,85,23.5,31233.13969,11.1,33.95,13.5,27.45,0.45,11.2,13.4,0.177,0.088
0.759240158,0.240759842,0.349091224,0.319336596,0.650908776,0.680663404,25.4,74.6,12.3,25296.95524,15.95,24.1,13.85,22.05,0.5,11.55,27.9,0.191,0.114
0.735864803,0.264135197,0.337133207,0.326619017,0.662866793,0.673380983,11.6,88.4,19,33359.09873,8.4,35.4,16.2,24.25,2.15,15.7,6.35,0.159,0.078
0.727868125,0.272131876,0.324859169,0.293676588,0.675140831,0.706323412,12.4,87.6,23.8,25701.79111,11.95,31.4,18.1,24.85,1.15,14.25,10.25,0.19,0.086
0.558649462,0.441350539,0.515670046,0.488758911,0.484329954,0.511241089,25,75,11.1,22255.48445,21.3,28.2,17.05,20.2,1.45,12.25,20.95,0.183,0.097
0.695421924,0.304578076,0.373727221,0.35082426,0.626272779,0.64917574,18.6,81.4,19.4,26354.27651,12.35,29.4,14.95,24.1,0.05,8.85,22.7,0.195,0.11
0.448096931,0.551903069,0.549093145,0.524210586,0.450906855,0.475789414,16.2,83.8,35.1,27625.52095,12.1,39.65,14.7,19.1,0.85,11.45,14.25,0.192,0.074
0.792233728,0.207766272,0.304554232,0.266908976,0.695445768,0.733091024,18.5,81.5,15.9,23268.26603,13.9,26.05,18.35,19.95,1.45,16.95,17.2,0.216,0.128
0.573258492,0.426741508,0.494303713,0.477507721,0.505696287,0.522492279,22.6,77.4,15.7,22599.47016,18,27.3,19,22,2.35,15.35,13.95,0.191,0.104
0.764746824,0.235253176,0.318691417,0.284402017,0.681308583,0.715597983,17,83,18.6,24843.67524,19.8,28.1,17.75,24.1,0.3,16.8,12.95,0.218,0.096
0.655902056,0.344097944,0.399691536,0.39813324,0.600308464,0.60186676,20.5,79.5,15.7,24431.93238,19.05,28.25,16.8,23.05,0.3,10.2,21.35,0.18,0.104
0.611921616,0.388078384,0.460157873,0.460589388,0.539842127,0.539410612,22.5,77.5,12,22785.83715,22.05,24.95,22.6,22.3,2.2,12.65,15.25,0.213,0.126
0.611852477,0.388147523,0.437303686,0.4106498,0.562696314,0.5893502,12.5,87.5,21.3,25436.82667,15.45,30.05,19.1,24.4,0.65,12.9,12.85,0.187,0.097
0.417723505,0.582276495,0.588857179,0.599345237,0.411142821,0.400654763,11.7,88.3,21.8,26383.50794,16.75,32.1,19.5,26.2,0.45,8.75,13.05,0.164,0.103
0.759059336,0.240940665,0.340625285,0.322119732,0.659374715,0.677880268,15.3,84.7,17.2,29672.72254,8.4,30.15,16.3,27,0.85,17.45,8.2,0.177,0.069
0.614475547,0.385524453,0.453111847,0.419080551,0.546888153,0.580919449,8.2,91.8,32.1,29131.64,10,32.65,17.45,24.85,3.45,16.1,5.45,0.203,0.113
0.753155361,0.246844639,0.330616636,0.294599112,0.669383364,0.705400889,20.9,79.1,16.3,27370.24286,14.3,26.8,14.15,25.65,0.3,11.45,21.6,0.188,0.102
0.747805113,0.252194887,0.306463614,0.280824601,0.693536386,0.719175399,15.6,84.4,23.6,30297.10857,11.55,31.35,13.95,25.75,0.75,11,17.2,0.163,0.087
0.597188775,0.402811225,0.452607114,0.441733092,0.547392886,0.558266908,30.3,69.7,10.1,20363.43111,23.55,22.35,17.2,18.9,7.55,14.45,19.5,0.266,0.097
0.190090139,0.809909861,0.761775729,0.767099101,0.238224271,0.232900899,13.7,86.3,44.1,29010.68,15.45,48.35,15.45,20.85,0.1,8.4,6.8,0.193,0.076
0.337245086,0.662754914,0.673282266,0.681784331,0.326717734,0.318215669,23.3,76.7,10.1,21892.94635,23.3,20.25,19.95,22.75,1.2,10.1,25.75,0.184,0.147
0.447109953,0.552890047,0.552837781,0.536477794,0.447162219,0.463522206,13.1,86.9,31.2,28197.07111,15,37.05,16.3,25.3,0.2,8.65,12.55,0.187,0.09
0.560227936,0.439772064,0.49643372,0.4791897,0.50356628,0.5208103,19.9,80.1,15.2,27702.20984,14.8,29.75,14.5,23.9,1.65,15.5,14.7,0.209,0.09
0.664874688,0.335125312,0.374104493,0.371418334,0.625895507,0.628581666,21.1,78.9,18.1,27131.98953,15.8,30.05,14.95,24.95,0.05,11,19,0.192,0.106
0.545959403,0.454040598,0.52631579,0.520747664,0.473684211,0.479252336,17.4,82.6,10.5,28445.86318,19.4,27.1,14.9,19.9,1.7,16.35,20,0.167,0.073
0.810743596,0.189256404,0.309366593,0.289222021,0.690633407,0.710777979,20.6,79.4,13,21618.67715,20.4,20.4,26.2,20.85,1.4,14.2,17.05,0.227,0.168
0.512781555,0.487218445,0.533175645,0.522939661,0.466824355,0.477060339,20.1,79.9,13.8,28103.53397,11.9,29.7,17.7,23.55,1.35,10.5,17.3,0.166,0.096
0.549697276,0.450302725,0.470500744,0.461350592,0.529499256,0.538649408,26.2,73.8,9.2,22256.36762,18.95,23.4,22.6,19.15,3.05,13.15,18.55,0.232,0.095
0.397135406,0.602864594,0.59253437,0.582769934,0.40746563,0.417230066,13.1,86.9,32.4,27857.93207,15.65,35.05,15.6,27.85,0.15,8.25,13.15,0.188,0.098
0.364042934,0.635957066,0.641674664,0.662168935,0.358325336,0.337831065,26.7,73.3,11.4,22439.2073,24.4,26.7,19.85,22.6,0.65,11.1,19.1,0.185,0.132
0.623782301,0.3762177,0.415840848,0.404023685,0.584159152,0.595976315,19,81,16,26043.09746,16.5,28.75,17.25,22.55,1.3,13.9,16.3,0.211,0.108
0.644063162,0.355936838,0.460564399,0.430823564,0.539435601,0.569176436,15.9,84.1,20.6,25626.02635,12.5,29.65,17.55,24.7,0.5,14.5,13,0.185,0.087
0.643761662,0.356238338,0.393672077,0.36102719,0.606327923,0.63897281,12.8,87.2,27.3,25456.56984,12.4,32.4,17.55,22.4,0.5,11.55,15.6,0.209,0.073
0.309120096,0.690879904,0.708639879,0.722857143,0.291360121,0.277142857,26.5,73.5,15.7,21110.70413,23.8,26.5,20.35,22.25,1.95,9.1,19.85,0.176,0.104
0.44411016,0.55588984,0.594523196,0.596389464,0.405476804,0.403610536,20.1,79.9,15.1,24490.85873,20.75,25.35,23.25,22.5,1.5,11.9,15.55,0.226,0.094
0.571492604,0.428507396,0.505911129,0.493633277,0.494088871,0.506366723,23.3,76.7,11.7,19553.96635,18.3,27.45,21.45,24.95,4.6,6.9,14.65,0.236,0.109
0.689065581,0.310934419,0.376976789,0.345950249,0.623023211,0.654049751,15.5,84.5,21.6,28200.00032,12.55,28.4,14.9,25.35,0.5,10.55,20.3,0.176,0.097
0.562015055,0.437984945,0.527436823,0.495137317,0.472563177,0.504862683,18.6,81.4,27,19490.4381,20.25,31.75,23.05,24.6,0.8,11.75,8,0.262,0.092
0.657651851,0.342348149,0.380518909,0.360421042,0.619481091,0.639578959,18.8,81.2,19.3,30556.01048,14.65,31.85,13.85,26.1,0.9,15.1,12.2,0.187,0.084
0.590325171,0.409674829,0.457747835,0.453266525,0.542252166,0.546733475,21.8,78.2,10.7,23066.68032,17.45,24.65,18.5,23.2,2.95,14.45,16.3,0.21,0.105
0.567590085,0.432409915,0.457744386,0.450811804,0.542255614,0.549188197,19.3,80.7,18,25210.32857,14.9,27.4,15.7,22.1,0.6,11.6,22.6,0.22,0.118
0.531904724,0.468095276,0.499570559,0.499427098,0.500429441,0.500572902,23.8,76.2,14.5,22832.36413,23.05,27.9,18.95,19.9,2.3,10.9,19.95,0.197,0.1
0.744446465,0.255553535,0.331399955,0.303766774,0.668600045,0.696233226,20.5,79.5,17.8,27826.19048,13.55,27.7,13.45,25.05,0.8,11.55,21.5,0.191,0.101
0.757593153,0.242406847,0.362938415,0.338706054,0.637061585,0.661293946,21,79,14,24173.06,16.55,27.4,18,19.9,1.2,10.5,23,0.172,0.111
0.713142925,0.286857075,0.390860247,0.345198525,0.609139753,0.654801475,17,83,19.5,22741.36318,15.65,30.35,17.45,24.15,0.55,18.55,8.95,0.242,0.107
0.633345872,0.366654128,0.49187708,0.453478964,0.50812292,0.546521036,22.7,77.3,19.2,23921.37715,16.9,27.45,18.55,25.7,0.45,11.8,16.05,0.186,0.092
0.502566735,0.497433265,0.523287452,0.523374145,0.476712548,0.476625855,21.4,78.6,12.2,21971.09619,23.65,26.05,18.6,22.3,2.8,11.4,18.8,0.18,0.113
0.34553622,0.65446378,0.622742186,0.613299394,0.377257814,0.386700606,11.7,88.3,40,32241.60921,11.95,40.55,14.3,27.15,0.15,7.95,9.95,0.182,0.094
0.797055058,0.202944942,0.289259403,0.240450026,0.710740597,0.759549974,23.5,76.5,14.4,23144.23873,16.65,24.1,16.1,18.35,2.6,16.5,22.25,0.196,0.118
0.632492396,0.367507604,0.444544716,0.423582358,0.555455284,0.576417642,27.9,72.1,14.8,22106.31365,23.45,25.5,17.65,14.95,1.4,10.65,29.85,0.237,0.113
0.652140195,0.347859805,0.392184788,0.358804348,0.607815212,0.641195652,11.6,88.4,29.8,26119.31238,12.5,33.05,22.45,22.4,1.05,10.15,10.85,0.183,0.088
0.501277997,0.498722003,0.493283789,0.504890458,0.506716211,0.495109542,18.2,81.8,19.1,28494.92603,14.55,30.15,14.7,26.85,1.4,9.15,17.75,0.177,0.12
0.521194844,0.478805156,0.492983178,0.476889459,0.507016822,0.523110541,10.5,89.5,36.1,25510.4873,14.95,36.4,19.8,26.25,0.1,8.95,8.5,0.19,0.092
0.367773296,0.632226704,0.652827691,0.674941671,0.347172309,0.325058329,30.9,69.1,12,22517.62032,22.6,23.85,24.25,22.75,1.4,9.45,18.25,0.173,0.11
0.679315115,0.320684885,0.391727103,0.36445706,0.608272897,0.635542941,11.9,88.1,17.7,22903.01302,14.05,29.4,20.35,26.1,0.65,13.75,9.75,0.152,0.087
0.237138284,0.762861716,0.726401339,0.714488335,0.273598661,0.285511665,10.1,89.9,54.4,25630.96953,16.2,51.35,16.15,20.2,0.4,6.65,5.25,0.164,0.062
0.635147324,0.364852676,0.426062153,0.395192595,0.573937847,0.604807405,17.3,82.7,17.5,24435.82159,12.25,28.7,15.6,22.55,1.75,15.65,15.7,0.187,0.097
0.488722259,0.511277741,0.569085873,0.573932459,0.430914127,0.426067541,18.1,81.9,18.7,22273.55524,17.2,32.3,21.8,22.65,1,10.65,11.65,0.176,0.106
0.655872439,0.344127561,0.421126461,0.397212256,0.578873539,0.602787744,16.2,83.8,17.8,25393.32032,15.15,24.95,18,25.15,1.75,16.3,13.8,0.199,0.108
0.64392291,0.356077091,0.429767442,0.419237198,0.570232558,0.580762802,14.7,85.3,18.1,21308.41715,18.3,27.35,16.45,26.9,2.65,10.5,16.2,0.178,0.098
0.588521813,0.411478187,0.457133579,0.445067146,0.542866421,0.554932854,18.1,81.9,13.8,30043.08857,15.7,27.45,15.6,24.1,1.5,13.3,18.1,0.172,0.097
0.462078836,0.537921164,0.544163487,0.536056984,0.455836513,0.463943016,14.9,85.1,28.2,21972.9981,23.9,36.7,18.35,24.6,0.8,8.15,11.3,0.169,0.093
0.644599637,0.355400364,0.423262084,0.391550395,0.576737916,0.608449605,13.9,86.1,27.2,25181.43397,13.15,25.2,17.35,24.6,2,15.25,15.6,0.199,0.076
0.789908404,0.210091596,0.285898418,0.246491916,0.714101582,0.753508084,24.4,75.6,13,25334.08032,17.05,24.75,13.5,22.3,0.75,12.25,26.35,0.217,0.096
0.551625291,0.448374709,0.507550818,0.514867956,0.492449182,0.485132044,25.1,74.9,10,23259.36222,25.3,23.95,21.4,19.15,1.7,11.95,21.8,0.219,0.128
0.524786015,0.475213985,0.56945988,0.587980611,0.43054012,0.412019389,31.3,68.7,12.1,21055.45048,30.15,24.6,18.15,18.75,2.5,15.85,20.1,0.264,0.13
0.653084896,0.346915104,0.419278806,0.393260859,0.580721194,0.606739141,23.4,76.6,12.5,25761.45746,15.3,23.75,15.4,23.75,0.75,12.55,23.75,0.18,0.113
0.688161569,0.311838431,0.384454817,0.368742369,0.615545183,0.631257631,20,80,17,26819.39746,15.6,26.75,16.75,22.3,0.25,11.8,22.25,0.194,0.099
0.744347229,0.255652771,0.339352341,0.330909348,0.660647659,0.669090652,20.4,79.6,14.6,24103.59175,19.35,26.35,17.8,21.9,0.3,11.15,22.5,0.193,0.133
0.584663524,0.415336476,0.457447631,0.445051562,0.542552369,0.554948438,24.8,75.2,12.4,22903.34286,20.45,26.9,15.6,19.1,6.2,10.6,21.65,0.234,0.086
0.460455118,0.539544882,0.575798248,0.584864018,0.424201752,0.415135982,24.8,75.2,14,22829.62,28.95,29.05,18.7,24.55,1.1,9,17.65,0.2,0.169
0.756632866,0.243367134,0.314744567,0.297547203,0.685255433,0.702452797,19.5,80.5,15.3,27017.39746,12.95,28.15,18.8,21.4,0.45,14.3,16.9,0.183,0.096
0.785162573,0.214837427,0.321818097,0.28313338,0.678181903,0.71686662,20.8,79.2,10.9,26694.66349,11.55,22.65,14.2,25.75,0.55,15.45,21.4,0.17,0.089
0.759544823,0.240455177,0.35867146,0.313828139,0.64132854,0.686171862,25.5,74.5,14.9,23535.23175,16.85,26.25,16.3,21.95,1.45,13.05,21.05,0.211,0.101
0.619362702,0.380637298,0.491763056,0.46800143,0.508236944,0.53199857,20.6,79.4,18.6,25452.88222,22.55,33.45,30.8,16.85,0.7,9.25,8.95,0.232,0.138
0.615588704,0.384411297,0.436255697,0.414702309,0.563744303,0.585297691,13.9,86.1,27,21026.62191,14.8,28.4,21.5,21.8,1.65,14.4,12.2,0.209,0.096
0.578601315,0.421398685,0.492868463,0.473684211,0.507131537,0.52631579,26.1,73.9,8.4,19896.55429,20.9,25.4,13.65,23.85,2.95,13.75,20.35,0.248,0.097
0.660562622,0.339437378,0.365587491,0.347007908,0.634412509,0.652992092,13.6,86.4,29.1,31925.4308,9.25,35,13.95,26.5,0.55,11.85,12.3,0.172,0.082
0.375102712,0.624897288,0.633834007,0.642010409,0.366165993,0.357989591,27.4,72.6,10.7,23862.32349,28,24.8,21.4,24.2,0.6,9.6,19.4,0.189,0.132
0.393542158,0.606457842,0.572951778,0.558123703,0.427048222,0.441876297,8.4,91.6,47.4,35147.96826,9.55,48.4,12.5,24.8,0.15,7.7,6.4,0.154,0.075
0.331193581,0.668806419,0.698196867,0.689661989,0.301803133,0.310338012,26.9,73.1,13.9,22865.61429,26.75,28.2,17.75,21.9,3.95,9.05,19.2,0.211,0.123
0.423140496,0.576859504,0.583982549,0.593803253,0.416017451,0.406196747,24,76,11.8,23237.24254,25.3,28.4,22.65,19.15,3.4,9.85,16.5,0.157,0.122
0.492138021,0.507861979,0.521754713,0.484011466,0.478245287,0.515988534,13.1,86.9,37.1,13780.88222,23.65,32.3,22.1,27.45,0.6,10.45,7.1,0.199,0.083
0.559738134,0.440261866,0.45686476,0.457540968,0.54313524,0.542459033,18.8,81.2,16.2,25124.19365,18.4,29.75,18.05,22.5,2.05,11.15,16.5,0.2,0.089
0.781654474,0.218345526,0.305728561,0.284268918,0.694271439,0.715731082,27.4,72.6,12.3,22860.06318,18.95,24.9,15.5,26.7,1.05,12.7,19.15,0.205,0.108
0.471343098,0.528656902,0.530747833,0.537613639,0.469252167,0.462386361,22.7,77.3,17.5,25527.76667,20.6,28.5,16.75,22.35,1.35,11.6,19.35,0.199,0.125
0.814803893,0.185196107,0.267300425,0.239310553,0.732699575,0.760689447,23.1,76.9,11.2,25776.37619,14.55,27.05,14.5,21.1,1.2,13.45,22.65,0.209,0.089
